,sessionID,text,label
369,Ses01F_script01_1_F027,Why does it have to be Annie?,-1
370,Ses01F_script01_1_F028,Oh that's a great reason.  It's no reason at all.,-1
371,Ses01F_script01_1_F029,"You haven't seen her since you went away to war, it's been five years.",-1
372,Ses01F_script01_1_F030,I don't want a diagram.,-1
373,Ses01F_script01_1_F031,He thinks he's coming back Chris.,-1
374,Ses01F_script01_1_F032,"You marry that girl, you are pronouncing him dead...",-1
375,Ses01F_script01_1_F033,...and then what's that going to do to your father?  Do you know?  I don't.,-1
376,Ses01F_script01_1_F034,Just give it some more thought.,3
377,Ses01F_script01_1_F035,What the hell is this?,0
378,Ses01F_script01_1_F036,Are you crazy?,-1
379,Ses01F_script01_1_F037,You have a business here.  What the hell is this?,0
380,Ses01F_script01_1_F038,Oh.  Must you be inspired?,0
381,Ses01F_script01_1_F039,You mean to tell me that you would leave the business over this?,-1
382,Ses01F_script01_1_F040,Well you don't want to think like that.,-1
383,Ses01F_script01_1_F041,"All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you.",0
384,Ses01F_script01_1_F042,Just don't think like that.,0
385,Ses01F_script01_1_F043,"I don't understand you, do I?",-1
386,Ses01F_script01_1_F044,I can see that.,-1
387,Ses01F_script01_1_M000,He saw it.,3
388,Ses01F_script01_1_M001,He was out here when it broke.,3
389,Ses01F_script01_1_M002,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.,3
390,Ses01F_script01_1_M003,I don't know.,3
391,Ses01F_script01_1_M004,I guess he is.,3
392,Ses01F_script01_1_M005,"I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father.",-1
393,Ses01F_script01_1_M006,"Being dishonest with him, you know.  This kind of thing always pays off and it's paying off.",-1
394,Ses01F_script01_1_M007,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,3
395,Ses01F_script01_1_M008,I don't want to argue but it's time he realized that nobody believes Larry is alive.,-1
396,Ses01F_script01_1_M009,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?",-1
397,Ses01F_script01_1_M010,We've got to say it to him.,3
398,Ses01F_script01_1_M011,"For God's sake, three years?  Nobody comes back after three years; that's insane.",-1
399,Ses01F_script01_1_M012,"Sit down, Mom.  I want to talk to you.",3
400,Ses01F_script01_1_M013,"All right, all right, all right.  You know why I asked Annie here, right?",-1
401,Ses01F_script01_1_M014,You know.,3
402,Ses01F_script01_1_M015,I'm going to ask her to marry me.,3
403,Ses01F_script01_1_M016,You know it's not just my business.,3
404,Ses01F_script01_1_M017,"So all right then, I'll just go ahead with it?",3
405,Ses01F_script01_1_M018,Then it's not just my business.,-1
406,Ses01F_script01_1_M019,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things.",0
407,Ses01F_script01_1_M020,She's not Larry's girl.,-1
408,Ses01F_script01_1_M021,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time.",-1
409,Ses01F_script01_1_M022,To hell with that.,-1
410,Ses01F_script01_1_M023,I wanted to get this settled first.,3
411,Ses01F_script01_1_M024,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him.",3
412,Ses01F_script01_1_M025,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.,3
413,Ses01F_script01_1_M026,So what.  I'm not fast with women.,-1
414,Ses01F_script01_1_M027,Because it is.,-1
415,Ses01F_script01_1_M028,I don't know.,-1
416,Ses01F_script01_1_M029,"I can't help it, I know her best.  I was brought up next door to her, you know?  These years when I think of someone for my wife, I think of Annie.",-1
417,Ses01F_script01_1_M030,"Mom, what do you want?  A diagram?",-1
418,Ses01F_script01_1_M031,"All right, then, Mom. [BREATHING]",-1
419,Ses01F_script01_1_M032,"I've given it three years of thought.  And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy.",-1
420,Ses01F_script01_1_M033,"But if I can't do that here, I may have to go somewhere else.",-1
421,Ses01F_script01_1_M034,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York.",3
422,Ses01F_script01_1_M035,"I've been a good son for too long, a good sucker.",-1
423,Ses01F_script01_1_M036,The business?  The business doesn't inspire me.,-1
424,Ses01F_script01_1_M037,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy.",-1
425,Ses01F_script01_1_M038,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it.",-1
426,Ses01F_script01_1_M039,"On this, I would.",3
427,Ses01F_script01_1_M040,Then help me stay here.,3
428,Ses01F_script01_1_M041,I know that.  Then just help me stay here.,-1
429,Ses01F_script01_1_M042,Well I am thinking like that.,-1
430,Ses01F_script01_1_M043,No.  You don't.  I'm a pretty tough guy.,-1
431,Ses01F_script01_2_F000,Why did he invite her here?,-1
432,Ses01F_script01_2_F001,"She's been in New York three and an half years, why all of a sudden?",-1
433,Ses01F_script01_2_F002,Nobody comes seven hundred miles just to see.,-1
434,Ses01F_script01_2_F003,He's not going to marry her.,0
435,Ses01F_script01_2_F004,It's got that about it.,0
436,Ses01F_script01_2_F005,"What is going on here, Joe?",0
437,Ses01F_script01_2_F006,She is not his girl.  She knows she's not.,0
438,Ses01F_script01_2_F007,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",0
439,Ses01F_script01_2_F008,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",0
440,Ses01F_script01_2_F009,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",0
441,Ses01F_script01_2_F010,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",0
442,Ses01F_script01_2_F011,I won't stand for any nonsense.,0
443,Ses01F_script01_2_F012,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",0
444,Ses01F_script01_2_F013,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.",0
445,Ses01F_script01_2_F014,I can't help it.,-1
446,Ses01F_script01_2_M000,Why does that bother you?,-1
447,Ses01F_script01_2_M001,Well maybe...maybe he just wanted to see her.,3
448,Ses01F_script01_2_M002,"What do you mean?  You know he lived next door to the girl his whole life, why wouldn't he want to see her?",-1
449,Ses01F_script01_2_M003,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,-1
450,Ses01F_script01_2_M004,How do you know he's even thinking about it?,3
451,Ses01F_script01_2_M005,Oh.  So what.,-1
452,Ses01F_script01_2_M006,Now listen.,-1
453,Ses01F_script01_2_M007,You can't read her mind.,-1
454,Ses01F_script01_2_M008,How do you know why she waited?,3
455,Ses01F_script01_2_M009,"Hey look, it's a nice day, huh?  Why are we arguing?",-1
456,Ses01F_script01_2_M010,What do you want me to do? What do you want?,-1
457,Ses01F_script01_2_M011,Kate.,-1
458,Ses01F_script01_2_M012,[BREATHING],-1
459,Ses01F_script01_2_M013,Calm yourself.,-1
460,Ses01F_script01_2_M014,Okay. Calm yourself.,-1
461,Ses01F_script01_2_M015,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",-1
462,Ses01F_script01_2_M016,"Look at you, you're shaking.",-1
463,Ses01F_script01_2_M017,"What have I got to hide?  What the hell is the matter with you, Kate?",0
464,Ses01F_script01_3_F000,You're the only one who still loves his parents.,3
465,Ses01F_script01_3_F001,It's not so bad; it's a good thing.,3
466,Ses01F_script01_3_F002,"[BREATHING] You know, it's lovely here.  The air is sweet.",3
467,Ses01F_script01_3_F003,"I'm not sorry, no. But I'm...I can't stay.",3
468,Ses01F_script01_3_F004,"For one thing, your mother much as told me to go.",3
469,Ses01F_script01_3_F005,"And then, you.  You've been kind of...",3
470,Ses01F_script01_3_F006,Sort of embarrassed ever since I got here.,3
471,Ses01F_script01_3_F007,I knew they would.,3
472,Ses01F_script01_3_F008,"Well sure, from your mother's point of view.  Why else would I come?",3
473,Ses01F_script01_3_F009,"I, umm. I guess, I guess that's kind of why I came.",3
474,Ses01F_script01_3_F010,[BREATHING],1
475,Ses01F_script01_3_F011,[LAUGHTER],1
476,Ses01F_script01_3_F012,[LAUGHTER],1
477,Ses01F_script01_3_F013,No. No,1
478,Ses01F_script01_3_F014,"Chris, I've been ready a long, long, time.",3
479,Ses01F_script01_3_F015,I almost got married two years ago.,3
480,Ses01F_script01_3_F016,You started to write me.,3
481,Ses01F_script01_3_F017,Every day since.,1
482,Ses01F_script01_3_F018,"I was waiting for you, Chris.  You sure can be ambiguous, you know.  And when you did finally write me,",-1
483,Ses01F_script01_3_F019,beating around the bush.,1
484,Ses01F_script01_3_F020,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",1
485,Ses01F_script01_3_F021,Not like that you're not.,1
486,Ses01F_script01_3_F022,"Like Larry's brother.  Do it like you, Chris.",3
487,Ses01F_script01_3_F023,"Chris, what is it?",-1
488,Ses01F_script01_3_F024,No. What is it?  Is it your mother?,-1
489,Ses01F_script01_3_F025,"Then what?  Chris.  Even in your letters, there was something ashamed.",-1
490,Ses01F_script01_3_F026,You've got to tell me.,-1
491,Ses01F_script01_3_F027,It wouldn't work like this.,-1
492,Ses01F_script01_3_F028,"Yeah, sure.",3
493,Ses01F_script01_3_F029,How many?,3
494,Ses01F_script01_3_F030,"Aw, geez.",2
495,Ses01F_script01_3_F031,Mmhmm.,3
496,Ses01F_script01_3_F032,Do you still feel that way?,-1
497,Ses01F_script01_3_F033,"Because you mustn't feel that way.  Everything you have, you've earned - everything.  you understand me?",-1
498,Ses01F_script01_3_F034,"Even me.  And your money?  Chris, there's nothing wrong in your money.  Your father put hundreds of planes into the air, you should be proud of that.  A man should be paid for that.",-1
499,Ses01F_script01_3_F035,What would I do with a fortune?,1
500,Ses01F_script01_3_M000,"I know.  It kind of went out of style, didn't it?",3
501,Ses01F_script01_3_M001,You're not sorry you came.,3
502,Ses01F_script01_3_M002,Why not?,-1
503,Ses01F_script01_3_M003,Well.,3
504,Ses01F_script01_3_M004,What?,3
505,Ses01F_script01_3_M005,Well I was kind of planning of sneaking up on you over the course of a week or so.  They just take it for granted that we're all set.,3
506,Ses01F_script01_3_M006,You did?,-1
507,Ses01F_script01_3_M007,"So would you want to?  I mean, I guess you have to know that's kind of why I asked you to come?",-1
508,Ses01F_script01_3_M008,"I love you. Annie, I love you.",1
509,Ses01F_script01_3_M009,"I don't really have any imagination, that's all I know how to say.",1
510,Ses01F_script01_3_M010,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch.  I wanted it to be somewhere new, some place fresh for both of us.",1
511,Ses01F_script01_3_M011,"You feel uncomfortable here, you feel that it's wrong here somehow.  I just...I don't...I didn't want...I didn't want to take you away from anything.",-1
512,Ses01F_script01_3_M012,And he's gone forever?  Are you sure?,-1
513,Ses01F_script01_3_M013,Why didn't you?,-1
514,Ses01F_script01_3_M014,You felt something that far back?,-1
515,Ses01F_script01_3_M015,Why didn't you let me know?,1
516,Ses01F_script01_3_M016,Give me a...,1
517,Ses01F_script01_3_M017,Give me a kiss.,1
518,Ses01F_script01_3_M018,God.  I kissed you Annie.,-1
519,Ses01F_script01_3_M019,"Oh Annie, we are going to live now.  I am going to make you so happy.",1
520,Ses01F_script01_3_M020,I kissed you.,1
521,Ses01F_script01_3_M021,"Hey, let's drive some place.  Huh?  Let's get out of here.",2
522,Ses01F_script01_3_M022,No it's nothing like that. It's-,2
523,Ses01F_script01_3_M023,Yeah.  I suppose I have been. But it's going from me.,2
524,Ses01F_script01_3_M024,I don't even know how to start.,2
525,Ses01F_script01_3_M025,"It's just all mixed up with so many other things, you know?  You know overseas I was in command of a company?",2
526,Ses01F_script01_3_M026,Well I lost them.,2
527,Ses01F_script01_3_M027,Pretty much all.,2
528,Ses01F_script01_3_M028,You can't just toss off a thing like that because they weren't just men. You know?,2
529,Ses01F_script01_3_M029,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks.  He just put them in my pocket.  That's a little thing, you know, but that's what kind of guys I had.",2
530,Ses01F_script01_3_M030,"They didn't die, they killed themselves for each other.  I mean that, exactly.  Just a little more selfish and they would all be here today.",2
531,Ses01F_script01_3_M031,"And I had this idea as I was watching them go down.  Everything was being destroyed, you know, but this one thing was being made.  It was kind of a monument, it's kind of responsibility, man for man.",-1
532,Ses01F_script01_3_M032,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",2
533,Ses01F_script01_3_M033,"But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.",2
534,Ses01F_script01_3_M034,Driving my new car and seeing a new refrigerator.,-1
535,Ses01F_script01_3_M035,"I mean...You can't take those things out of a war. when you drive that car and you see that new refrigerator, you have to know that it came out of the love that a man can have for another man.",-1
536,Ses01F_script01_3_M036,And I didn't want any of it. I guess that included you.,2
537,Ses01F_script01_3_M037,I just want you to know Annie.,3
538,Ses01F_script01_3_M038,"Annie, Annie.  I am going to make a fortune for you.",-1
539,Ses01F_script02_1_F000,Fine.,3
540,Ses01F_script02_1_F001,[BREATHING],-1
541,Ses01F_script02_1_F002,What?,-1
542,Ses01F_script02_1_F003,What flashlight?,-1
543,Ses01F_script02_1_F004,That's not your flashlight.,3
544,Ses01F_script02_1_F005,It's ours; it's my flashlight too.,-1
